id,category_name,name,plural_name,priority,slug,image_name,age,search_index,search_query,recommended_quantity,updated_at,ECO MOM NAME,ECO LINK,UPSCALE NAME,UPSCALE LINK,COST CONSCIOUS NAME,COST CONSCIOUS LINK,EXTRA NAME,EXTRA LINK,TWINS NAME,TWINS LINK
184,Feeding,Bottle Drying Rack,Bottle Drying Racks,2,bottle-drying-rack,products/icons/bottle_drying_rack@2x.png,0-3 mo,All,,1,2013-06-27 13:56:51 UTC,Boon Winter Grass Countertop Drying Rack,http://www.amazon.com/Boon-Grass-Countertop-Drying-Green/dp/B0032G9E0G%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0032G9E0G,OXO Tot Bottle Drying Rack,http://www.amazon.com/OXO-Bottle-Drying-Rack-Green/dp/B004T819JA/ref=sr_1_11?s=baby-products&ie=UTF8&qid=1389459164&sr=1-11&keywords=drying+rack,The First Years Spinning Drying Rack,http://www.amazon.com/The-First-Years-Spinning-Drying/dp/B000K53UEI/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389459164&sr=1-1&keywords=drying+rack,Skip Hop Splash with Brush,http://www.amazon.com/Skip-Hop-302001-Splash-White/dp/B000I0YYYK/ref=sr_1_13?s=baby-products&ie=UTF8&qid=1389459123&sr=1-13&keywords=drying+rack+brush,,
198,Bathing,Rinse Cup or Visor,Rinse Cups or Visors,2,rinse-cup-or-visor,products/icons/rinse_cup@2x.png,4-6 mo,All,shampoo rinser,1,2013-11-08 13:05:08 UTC,,,Lil Rinser Splashguard,http://www.amazon.com/Lil-Rinser-Splashguard-Blue-Pink/dp/B001B1FHIC/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389459241&sr=1-1&keywords=rinse+visor,Hair Washing Shampoo Visor,http://www.amazon.com/Tobey-Children-Washing-Waterproof-Sunshade/dp/B009QEP27W/ref=sr_1_4?ie=UTF8&qid=1389459328&sr=8-4&keywords=shampoo+visor,Munchkin Shampoo Rinser,http://www.amazon.com/Munchkin-Shampoo-Rinser-Colors-Vary/dp/B004HM35Y0/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389459447&sr=1-1&keywords=munchkin+shampoo+rinser,,
192,Bathing,Washcloth,Washcloths,2,washcloth,products/icons/washcloth@2x.png,0-3 mo,All,Baby Washcloth,3,2013-11-19 19:38:42 UTC,Satsuma Designs Organic Wash Cloths and Wipes,http://www.amazon.com/Satsuma-Designs-Organic-Cloths-Wipes/dp/B0047O2C3S%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0047O2C3S,aden + anais Muslin Washcloths,http://www.amazon.com/aden-anais-Pack-Muslin-Washcloths/dp/B002SW3CM6/ref=sr_1_14?s=baby-products&ie=UTF8&qid=1389466139&sr=1-14&keywords=washcloths,Gerber Woven Washcoths,http://www.amazon.com/Gerber-Woven-Washcloths-Cotton-Neutral/dp/B007L3FHLQ/ref=sr_1_6?s=baby-products&ie=UTF8&qid=1389466302&sr=1-6&keywords=washcloths,Luvable Friends Washcloths,http://www.amazon.com/Luvable-Friends-Pack-Washcloths-Blue/dp/B003D3NVWU/ref=sr_1_6?s=baby-products&ie=UTF8&qid=1389466355&sr=1-6&keywords=washcloths,,
193,Bathing,Towel,Towels,2,towel,products/icons/towel@2x.png,0-3 mo,All,Baby Towel,2,2013-11-19 19:38:19 UTC,SwaddleDesigns Organic Cotton Hooded Towel,http://www.amazon.com/SwaddleDesigns-Organic-Cotton-Hooded-Towel/dp/B0026IAXTW/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389466634&sr=1-3&keywords=organic+towel,Puj Hug Hands Free Infant Towel,http://www.amazon.com/Puj-Hug-Hands-Infant-Towel/dp/B00BUD6VKO/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1387334026&sr=1-1&keywords=puj+towel,Skip Hop Zoo Towel and Mitt Set,http://www.amazon.com/Skip-Hop-Towel-Mitt-Sets/dp/B008K0TMUQ/ref=sr_1_13?s=baby-products&ie=UTF8&qid=1389466392&sr=1-13&keywords=towel,Aden + Anais Muslin Hooded Towel and Washcloth Set,http://www.amazon.com/aden-anais-Muslin-Hooded-Washcloth/dp/B002SXMMJE/ref=sr_1_15?s=baby-products&ie=UTF8&qid=1389466392&sr=1-15&keywords=towel,,
190,Bathing,Shampoo or Body Wash,Shampoos or Body Washes,2,shampoo-or-body-wash,products/icons/shampoo@2x.png,0-3 mo,All,Baby Shampoo,1,2013-07-30 17:12:10 UTC,Avalon Organics Baby Shampoo and Body Wash ,http://www.amazon.com/Avalon-Organics-Tear-Free-Baby-Shampoo/dp/B0045MA8S8/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389466768&sr=1-1&keywords=shampoo+avalon,Weleda Calendula Shampoo and Body Wash,http://www.amazon.com/Weleda-Calendula-Shampoo-Body-6-8-Ounce/dp/B003CYDA9O/ref=sr_1_12?s=baby-products&ie=UTF8&qid=1389466712&sr=1-12&keywords=shampoo,Aveeno Baby Wash & Shampoo,California Baby Shampoo and Bodywash,,http://www.amazon.com/California-Baby-Calming-Shampoo-Bodywash/dp/B0032YV1T0/ref=sr_1_10?s=baby-products&ie=UTF8&qid=1389466712&sr=1-10&keywords=shampoo,,
199,Bathing,Bath Toy Storage,Bath Toy Storage,2,bath-toy-storage,products/icons/bath_toy_storage@2x.png,4-6 mo,All,,1,2013-06-27 13:56:54 UTC,,,,,Skip Hop Tubby Bath Toy Organizer,http://www.amazon.com/Skip-Hop-Tubby-Bath-Organizer/dp/B001QGKXA4%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB001QGKXA4,Boon Pod Bath Toy Scoop,http://www.amazon.com/Boon-Bug-Pod-Bath-Scoop/dp/B001IJ4N00%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB001IJ4N00,,
218,Getting Around,Diaper Bag,Diaper Bags,2,diaper-bag,products/icons/diaper_bag@2x.png,0-3 mo,All,,1,2013-06-27 13:56:56 UTC,Petunia Picklebottom Satchel,http://www.amazon.com/Petunia-Pickle-Bottom-Satchel--Twilight/dp/B00BDC45X2/ref=sr_1_1?ie=UTF8&qid=1389467647&sr=8-1&keywords=petunia+pickle+bottom+satchel,Storksak Sofia Shoulder Bag,http://www.amazon.com/Storksak-Sofia-SK1803-Shoulder-Black/dp/B005F2EFHW/ref=sr_1_6?ie=UTF8&qid=1389467345&sr=8-6&keywords=storksak,Carters Fashion Tote,http://www.amazon.com/Carters-Fashion-Tote-Tonal-Dot/dp/B002MK4DAE/ref=pd_sbs_ba_10,timi & leslie Charlie ,http://www.amazon.com/timi-leslie-Convertible-Charlie-Diaper/dp/B0036DO6IK/ref=sr_1_3?ie=UTF8&qid=1389467302&sr=8-3&keywords=coach+diaper+bag,,
209,Getting Around,Stroller,Strollers,2,stroller,products/icons/stroller@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,Baby Jogger City Mini Stroller,http://www.amazon.com/Baby-Jogger-Single-Stroller-Stone/dp/B006QH43IQ/ref=sr_1_1?ie=UTF8&qid=1389468785&sr=8-1&keywords=city+mini,UPPAbaby Vista Stroller,http://www.amazon.com/UPPAbaby-0112-Vista-Stroller-Jake/dp/B0077J2KB4%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0077J2KB4,Baby Trend Snap N Go,http://www.amazon.com/Baby-Trend-Universal-Infant-Carrier/dp/B00838BNK2/ref=sr_1_1?ie=UTF8&qid=1389468894&sr=8-1&keywords=snap+n+go,BOB Revolution Single Stroller,http://www.amazon.com/BOB-Revolution-Single-Stroller-Black/dp/B004DC9TAS%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB004DC9TAS,Phil and Teds Navigator Stroller with Doubles Kit,http://www.amazon.com/Phil-Navigator-Stroller-Doubles-Black/dp/B008Z3TW12/ref=sr_1_1?ie=UTF8&qid=1389468745&sr=8-1&keywords=phil+and+teds+double+stroller
216,Getting Around,Stroller Foot Muff,Stroller Foot Muffs,2,stroller-foot-muff,products/icons/stroller_foot_muff@2x.png,4-6 mo,All,,1,2013-06-27 13:56:56 UTC,,,7 A.M. Enfant Extendable Bunting,http://www.amazon.com/7A-M-212-Evolution-Extendable-Adaptable/dp/B0017P3LQW/ref=pd_sbs_ba_2,JJ Cole Urban Bundleme,http://www.amazon.com/JJ-Cole-Bundleme-Stealth-Toddler/dp/B000G7YO7M/ref=sr_1_1?ie=UTF8&qid=1389469127&sr=8-1&keywords=stroller+bunting+bag,Thule Bunting Bag,http://www.amazon.com/Thule-20101002-Bunting-Bag/dp/B00FOUM144/ref=sr_1_8?ie=UTF8&qid=1389469127&sr=8-8&keywords=stroller+bunting+bag,,
212,Getting Around,Umbrella Stroller,Umbrella Strollers,2,umbrella-stroller,products/icons/umbrella_stroller@2x.png,7-12 mo,All,,1,2013-06-27 13:56:56 UTC,,,UPPAbaby 2013 G-Lite Stroller,http://www.amazon.com/UPPAbaby-2013-G-Lite-Stroller-Black/dp/B00BEJP498%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00BEJP498,The First Years Jet Stroller,http://www.amazon.com/The-First-Years-Stroller-Black/dp/B004FN0Z44/ref=sr_1_1?ie=UTF8&qid=1389469367&sr=8-1&keywords=umbrella+stroller,Kolcraft Sport Lightweight Stroller,http://www.amazon.com/Kolcraft-Sport-Lightweight-Stroller-Blaze/dp/B004TIZV3U/ref=sr_1_12?ie=UTF8&qid=1389469367&sr=8-12&keywords=umbrella+stroller,Delta City Side by Side Stroller,http://www.amazon.com/Delta-City-Street-Stroller-Black/dp/B003TRVFJG/ref=sr_1_13?ie=UTF8&qid=1389469367&sr=8-13&keywords=umbrella+stroller
205,Getting Around,Carrier or Wrap,Carriers or Wraps,2,carrier-or-wrap,products/icons/carrier@2x.png,0-3 mo,All,Baby Carrier,1,2013-07-30 17:12:09 UTC,ERGObaby Organic Carrier and Infant Insert,http://www.amazon.com/ERGO-Baby-Carrier-Bundle-Joy/dp/B008GVGKPY/ref=sr_1_6?s=baby-products&ie=UTF8&qid=1381977969&sr=1-6&keywords=ergo+baby+carrier,BABYBJORN Miracle Mesh Baby Carrier,http://www.amazon.com/BABYBJORN-Miracle-Airy-Carrier-Black/dp/B005NPN2QG/ref=sr_1_2?ie=UTF8&qid=1389469639&sr=8-2&keywords=baby+bjorn+mesh,Baby K'tan Baby Carrier,http://www.amazon.com/Baby-Ktan-Carrier-Black-Small/dp/B000UYFULU/ref=sr_1_7?ie=UTF8&qid=1389469531&sr=8-7&keywords=baby+carrier,BOBA Air Baby Carrier,http://www.amazon.com/Boba-Air-Baby-Carrier-Black/dp/B008NJLDKG/ref=sr_1_19?ie=UTF8&qid=1389469579&sr=8-19&keywords=baby+carrier,,
206,Getting Around,Sling,Slings,2,sling,products/icons/sling@2x.png,0-3 mo,All,Baby Sling,1,2013-07-30 17:12:09 UTC,Maya Wrap Lightly Padded Sling,http://www.amazon.com/Maya-Wrap-Lightly-Padded-Sling-Twilight-Medium/dp/B001T9EWLE/ref=sr_1_16?s=baby-products&ie=UTF8&qid=1389470144&sr=1-16&keywords=baby+sling,,,Lite-on-Shoulder Baby Sling,http://www.amazon.com/Lite-on-Shoulder-Fern-Batik-Baby-Sling/dp/B000MOKPTK/ref=sr_1_2?ie=UTF8&qid=1389469890&sr=8-2&keywords=baby+sling,,,,
228,Changing,Changing Table,Changing Tables,2,changing-table,products/icons/changing_table@2x.png,0-3 mo,All,,1,2013-07-30 17:12:11 UTC,Dream On Me Jessica Changing Table,http://www.amazon.com/Dream-On-Me-Jessica-Changing/dp/B007E7XD4C/ref=sr_1_2?ie=UTF8&qid=1388348997&sr=8-2&keywords=natural+wood+changing+table,DaVinci Porter 3-Drawer Changing Table,http://www.amazon.com/DaVinci-Porter-Drawer-Changer-Dresser/dp/B004K1CELI/ref=sr_1_25?ie=UTF8&qid=1388348771&sr=8-25&keywords=changing+table,Graco Lauren Dressing Table,http://www.amazon.com/Graco-Lauren-Dressing-Table-Espresso/dp/B001PQAPOO/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1388348846&sr=1-1&keywords=changing+table,,,,
221,Changing,Cloth Diapers,Cloth Diapers,2,cloth-diapers,products/icons/cloth_diapers@2x.png,0-3 mo,All,all in one cloth diapers,10,2013-11-19 19:39:35 UTC,Mother-Ease One-Size Cloth Diaper,http://www.amazon.com/Mother-Ease-One-Size-Cloth-Diaper-Organic/dp/B002ZXNPP2/ref=sr_1_16?ie=UTF8&qid=1389472328&sr=8-16&keywords=organic+cloth+diapers,Flip One-Size Snap Closure Diaper Cover,http://www.amazon.com/Flip-One-Size-Closure-Diaper-Moonbeam/dp/B006JXNLNU/ref=sr_1_4?s=baby-products&ie=UTF8&qid=1389472062&sr=1-4&keywords=flip,GroVia Hybrid Snap Shell Diapers,http://www.amazon.com/GroVia-Hybrid-Shell-Diaper-Cloud/dp/B0061O39LQ/ref=sr_1_1?ie=UTF8&qid=1389472189&sr=8-1&keywords=grovia+diapers,bumGenius One Size Snap Closure Diaper 4.0,http://www.amazon.com/bumGenius-One-Size-Closure-Cloth-Diaper/dp/B0062WS278/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1386042105&sr=1-1&keywords=bumgenius+4.0,,
223,Changing,Changing Pad,Changing Pads,2,changing-pad,products/icons/changing_pad@2x.png,0-3 mo,All,portable changing pad,1,2013-11-08 13:08:23 UTC,Oeuf Pure and Simple Contoured Changing Pad,http://www.amazon.com/Oeuf-Simple-Contoured-Changing-Natural/dp/B006MVHCN4/ref=cm_cr_pr_product_top,Naturepedic Organic Cotton Contoured Changing Pad,http://www.amazon.com/Naturepedic-Organic-Cotton-Contoured-Changing/dp/B001AV40Z4/ref=sr_1_3?s=baby-products&ie=UTF8&qid=1389536021&sr=1-3&keywords=organic+changing+pad,Colgate Contour Changing Pad,http://www.amazon.com/Colgate-Contour-Changing-Pad-White/dp/B000FOJES0/ref=cm_cr_pr_product_top,,,,
241,Clothing,Shoes,Shoes,2,shoes,products/icons/shoes@2x.png,7-12 mo,All,baby shoes,1,2013-11-08 13:14:08 UTC,Converse Chuck Taylor High Top Sneaker,http://www.amazon.com/Converse-Toddler-Black-Canvas-Trainers-UK/dp/B0006BKBM0/ref=sr_1_5?ie=UTF8&qid=1389536431&sr=8-5&keywords=toddler+converse,New Balance Lace Running Shoe,http://www.amazon.com/New-Balance-KJ990-Lace-Infant/dp/B005QBNYSI/ref=lh_ni_t?ie=UTF8&psc=1&smid=ATVPDKIKX0DER,Robeez Mini Shoez,http://www.amazon.com/Robeez-Classic-Fisherman-Pre-Walker-Toddler/dp/B005AQ5NCY/ref=sr_1_20?s=shoes&ie=UTF8&qid=1389536851&sr=1-20&keywords=baby+shoes,Stride Rite First Walkers,http://www.amazon.com/Stride-Rite-Walker-Infant-Toddler/dp/B001FFCD90/ref=sr_1_19?ie=UTF8&qid=1389536729&sr=8-19&keywords=stride+rite,,
246,Clothing,Hat,Hats,2,hat,products/icons/hat@2x.png,7-12 mo,All,Baby Hat,2,2013-11-19 19:41:30 UTC,YogaColors Baby Sun Protection Bucket Hat,http://www.amazon.com/YogaColors-Baby-Protection-UPF30-Bucket/dp/B008RMZX5U/ref=sr_1_3?ie=UTF8&qid=1389537072&sr=8-3&keywords=toddler+bucket+hat,City Threads Solid Wharf Hat,http://www.amazon.com/Solid-Wharf-Hat-Medium-Pink/dp/B00GFE1BR6/ref=sr_1_1?ie=UTF8&qid=1389537072&sr=8-1&keywords=toddler+bucket+hat,Trend Lab Beach Hat,http://www.amazon.com/Trend-Lab-Beach-Hat-Rockstar/dp/B005XRVAC2/ref=sr_1_2?ie=UTF8&qid=1389537072&sr=8-2&keywords=toddler+bucket+hat,i Play Solid Brim Sun Protection Hat ,http://www.amazon.com/play-Unisex-baby-Infant-Protection-Toddler/dp/B004VOD6ZM/ref=sr_1_2?ie=UTF8&qid=1389537219&sr=8-2&keywords=toddler+sun+hat,,
233,Clothing,Dress,Dresses,3,dress,products/icons/dress@2x.png,0-3 mo,All,Baby Dress,1,2013-07-30 17:12:15 UTC,,,,,,,,,,
235,Clothing,Sweater,Sweaters,2,sweater,products/icons/sweater@2x.png,0-3 mo,All,Baby Sweater,1,2013-07-30 17:12:15 UTC,Zutano Cozy Fleece Jacket,http://www.amazon.com/Zutano-Fleece-Jacket-Chocolate-Months/dp/B000IGPHWC/ref=sr_1_26?s=apparel&ie=UTF8&qid=1389537580&sr=1-26&keywords=baby+sweater,Baby Sweater in Organic Merino Wool,http://www.amazon.com/Baby-Sweater-Organic-Merino-Wool/dp/B00BS1O3U8/ref=sr_1_1?ie=UTF8&qid=1389537535&sr=8-1&keywords=organic+baby+sweater,Splendid Littles Always Cardigan,http://www.amazon.com/Splendid-Littles-Unisex-baby-Newborn-Cardigan/dp/B00BY2MPAG/ref=sr_1_7?s=apparel&ie=UTF8&qid=1389537349&sr=1-7&keywords=sweater,Little Me Newborn Lovable Cable Sweater,http://www.amazon.com/Little-Me-Unisex-baby-Newborn-Lovable/dp/B0057U7Y0W/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389537331&sr=1-1&keywords=sweater,,
236,Clothing,Romper,Rompers,2,romper,products/icons/romper@2x.png,0-3 mo,All,Baby Romper,1,2013-07-30 17:12:15 UTC,Baby Soy Layered One-Piece,http://www.amazon.com/Babysoy-Layered-Piece-Chocolate-Months/dp/B0028K2NZK/ref=sr_1_8?ie=UTF8&qid=1389538263&sr=8-8&keywords=baby+romper,Pure Baby Kimono Coverall,http://www.amazon.com/Unisex-Baby-Newborn-Kimono-Coverall-Stripe/dp/B00F2B7JBK/ref=sr_1_71?s=apparel&ie=UTF8&qid=1389538568&sr=1-71&keywords=romper,Splendid Little Snap Front Bodysuit,http://www.amazon.com/Splendid-Littles-Unisex-Baby-Newborn-Always/dp/B00ARVTHCE/ref=sr_1_8?s=apparel&ie=UTF8&qid=1389538863&sr=1-8&keywords=romper,L'ovedbaby Long-Sleeve Overall,http://www.amazon.com/Lovedbaby-Long-Sleeve-Overall-Pink-Months/dp/B002DUCEIG/ref=sr_1_5?s=apparel&ie=UTF8&qid=1389538863&sr=1-5&keywords=romper,,
234,Clothing,Outerwear,Outerwear,2,outerwear,products/icons/outerwear@2x.png,0-3 mo,All,Baby Outerwear,1,2013-07-30 17:12:15 UTC,,,Columbia Double Flake Reversible Bib and Jacket Set ,http://www.amazon.com/Columbia-Unisex-Baby-Infant-Reversible-Collegiate/dp/B00D076WA2/ref=sr_1_16?s=apparel&ie=UTF8&qid=1389539332&sr=1-16&keywords=unisex+jacket,Carters Baby Sherpa Jacket,http://www.amazon.com/Carters-Unisex-Baby-Sherpa-Jacket/dp/B00E4SAKMM/ref=sr_1_7?s=apparel&ie=UTF8&qid=1389539332&sr=1-7&keywords=unisex+jacket,Magnificent Baby Hooded Bear Jacket,http://www.amazon.com/Magnificent-Baby-Unisex-Baby-Infant-Hooded/dp/B008EHNQAC/ref=pd_sbs_a_5,,
237,Clothing,Pants,Pants,2,pants,products/icons/pants@2x.png,0-3 mo,All,Baby Pants,1,2013-07-30 17:12:15 UTC,YogaColors Infinity Baby Chic Rib Karate Pants,http://www.amazon.com/BabyLuxe-YogaColors-Infinity-Print-Karate/dp/B003F7H260/ref=sr_1_17?s=apparel&ie=UTF8&qid=1389539783&sr=1-17,Zutano Primary Solid Pant,http://www.amazon.com/Zutano-Unisex-Baby-Infant-Primary-Months/dp/B00D3WQQGE/ref=sr_1_11?s=apparel&ie=UTF8&qid=1389539783&sr=1-11,Luvable Friends Elastic Waist and Feet Pants,http://www.amazon.com/Luvable-Friends-3-Pack-Pants/dp/B00GMP0T6M/ref=sr_1_2?s=apparel&ie=UTF8&qid=1389539783&sr=1-2,American Apparel California Fleece Pants,http://www.amazon.com/American-Apparel-Infant-California-Fleece/dp/B003IF2GS8/ref=sr_1_6?s=apparel&ie=UTF8&qid=1389539783&sr=1-6,,
238,Clothing,Shirt,Shirts,2,shirt,products/icons/shirt@2x.png,0-3 mo,All,Baby Shirts,1,2013-07-30 17:12:15 UTC,Baby Soy Janey Baby Lounge Tee,http://www.amazon.com/Babysoy-Janey-Lounge-Crane-Months/dp/B004LWZ34G/ref=sr_1_1?s=apparel&ie=UTF8&qid=1389540099&sr=1-1&keywords=organic,,,Bella Infant Baby Rib Long Sleeve T-Shirt,http://www.amazon.com/Bella-Infants-Baby-Long-Sleeve-T-Shirt/dp/B004R1LIH2/ref=sr_1_4?s=apparel&ie=UTF8&qid=1389540032&sr=1-4&keywords=baby+shirt,American Apparel Rib Long Sleeve T-Shirt,http://www.amazon.com/American-Apparel-Infant-Sleeve-T-Shirt/dp/B003IF4TVU/ref=sr_1_5?s=apparel&ie=UTF8&qid=1389540032&sr=1-5&keywords=baby+shirt,,
239,Clothing,Booties,Booties,2,booties,products/icons/booties@2x.png,0-3 mo,All,Baby Booties,1,2013-07-30 17:12:15 UTC,Guavaboots ,http://www.amazon.com/guavaboots-smart-stay-baby-booties/dp/B00CR3533C/ref=sr_1_1?s=apparel&ie=UTF8&qid=1389540289&sr=1-1&keywords=booties,,,Scooties Fleece Booties by Luvable Friends,http://www.amazon.com/Scooties-Fleece-Booties-Luvable-Friends/dp/B00H7IA14S/ref=sr_1_6?ie=UTF8&qid=1389540325&sr=8-6&keywords=baby+booties,Zutano Baby Fleece Booties,http://www.amazon.com/Zutano-Unisex-Baby-Infant-Fleece-Mandarin/dp/B00D3WPC14%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00D3WPC14,,
243,Clothing,Leggings,Leggings,3,leggings,products/icons/leggings@2x.png,0-3 mo,All,Baby Leggings,1,2013-07-30 17:12:15 UTC,,,,,,,,,,
244,Clothing,Skirt,Skirts,3,skirt,products/icons/skirt@2x.png,0-3 mo,All,Baby Skirt,1,2013-07-30 17:12:15 UTC,,,,,,,,,,
251,Clothing,Underwear,Underwear,2,underwear,products/icons/underwear@2x.png,19-24 mo,All,Toddler Underwear,1,2013-07-30 17:12:15 UTC,Green Sprouts Training Pants,http://www.amazon.com/Sprouts-Unisex-baby-Infant-Training-Underwear/dp/B005HILKXG/ref=sr_1_2?ie=UTF8&qid=1389540416&sr=8-2&keywords=toddler+underwear+unisex,,,Gerber Training Pants,http://www.amazon.com/Gerber-Unisex-Baby-Infant-Training-Months/dp/B00742VS3U/ref=sr_1_5?ie=UTF8&qid=1389540416&sr=8-5&keywords=toddler+underwear+unisex,Under the Nile Training Pants,http://www.amazon.com/UNDER-THE-NILE-APPAREL-Unisex-baby/dp/B006JH2VWI/ref=sr_1_1?ie=UTF8&qid=1389540416&sr=8-1&keywords=toddler+underwear+unisex,,
250,Clothing,Shorts,Shorts,2,shorts,products/icons/shorts@2x.png,0-3 mo,All,shorts for babies,1,2013-11-08 13:13:11 UTC,,,Zutano Terry Drawstring Shorts,http://www.amazon.com/Zutano-Terry-Drawstring-Short-Months/dp/B00BDRSWE0/ref=sr_1_9?s=apparel&ie=UTF8&qid=1389540526&sr=1-9,Luvable Friends Shorts,http://www.amazon.com/Luvable-Friends-Shorts-Pack-Months/dp/B003KWBP72/ref=sr_1_3?s=apparel&ie=UTF8&qid=1389540526&sr=1-3,Lo'vedbaby Infant Shorts,http://www.amazon.com/Lovedbaby-Unisex-baby-Infant-Short-Months/dp/B007XONRCE/ref=sr_1_7?s=apparel&ie=UTF8&qid=1389540526&sr=1-7,,
21,Nursing,Nursing Cover,Nursing Covers,2,nursing-cover,products/icons/nursing_cover@2x.png,0-3 mo,All,,1,2013-06-27 13:56:27 UTC,Bebe Au Lait Organic Nursing Cover,http://www.amazon.com/Simple-Bebe-Lait-Nursing-Cover/dp/B000YHCWM8/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1389472583&sr=1-1&keywords=organic+nursing+cover,Bebe Au Lait Nursing Cover,http://www.amazon.com/Bebe-Lait-Nursing-Cover-Ascot/dp/B003D86WC6/ref=sr_1_7?s=baby-products&ie=UTF8&qid=1389472440&sr=1-7&keywords=nursing+cover,Hooter Hiders Nursing Cover,http://www.amazon.com/Hooter-Hiders-Nursing-Cover-Nest/dp/B002MB4YYI/ref=sr_1_2?s=baby-products&ie=UTF8&qid=1389472440&sr=1-2&keywords=nursing+cover,Balboa Baby Nursing Cover,http://www.amazon.com/Balboa-Baby-Nursing-Cover-Lola/dp/B002VXT8D4/ref=sr_1_8?s=baby-products&ie=UTF8&qid=1389472440&sr=1-8&keywords=nursing+cover,,
9,Expecting,Maternity Pillow,Maternity Pillows,3,maternity-pillow,products/icons/maternity_pillow@2x.png,0-3 mo,All,,1,2013-06-27 13:56:26 UTC,Organic Snoogle Total Body Pillow,http://www.amazon.com/Organic-Smart-Snoogle-Pillow-Natural/dp/B001J2RZ1K/ref=sr_1_1?ie=UTF8&qid=1386042422&sr=8-1&keywords=organic+pregnancy+pillow,,,,,,,,
28,Playing,Activity Gym,Activity Gyms,3,activity-gym,products/icons/activity_gym@2x.png,4-6 mo,All,,1,2013-06-27 13:56:28 UTC,Multifunction Eco-friendly Baby Play Mat,http://www.amazon.com/Lovely-Multifunction-Eco-friendly-Playmat-Activity/dp/B00E5W15H6/ref=sr_1_1?s=baby-products&ie=UTF8&qid=1386040948&sr=1-1&keywords=eco+activity+gym,,,Fisher-Price Rainforest Melodies and Lights Deluxe Gym,http://www.amazon.com/Fisher-Price-Rainforest-Melodies-Lights-Deluxe/dp/B000FFL58Q%3FSubscriptionId%3DAKIAIXAEIBVZBZEU56MQ%26tag%3Dmamajamas-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000FFL58Q,,,,
14,Expecting,Prenatal Fitness,Prenatal Fitness,3,prenatal-fitness,products/icons/prenatal_fitness@2x.png,0-3 mo,All,,1,2013-06-27 13:56:26 UTC,,,,,,,,,,
10,Expecting,Belly Cast Kit,Belly Cast Kits,3,belly-cast-kit,products/icons/belly_cast_kit@2x.png,0-3 mo,All,,1,2013-06-27 13:56:26 UTC,,,,,,,,,,
8,Expecting,Birthing Gown,Birthing Gowns,3,birthing-gown,products/icons/birthing_gown@2x.png,0-3 mo,All,,1,2013-06-27 13:56:25 UTC,,,,,,,,,,
12,Expecting,Stretch Mark Care,Stretch Mark Care,3,stretch-mark-care,products/icons/stretch_mark_cream@2x.png,0-3 mo,All,,1,2013-11-08 13:46:31 UTC,"Aura Cacia Oil Skincare, Sweet Almond",http://www.amazon.com/Aura-Cacia-Natural-Sweet-Almond/dp/B0015GLABG/ref=sr_1_5?ie=UTF8&qid=1386045078&sr=8-5&keywords=sweet+almond+oil,,,,,,,,
